consumer_id,opened_email
4894254359,0
48931893512,0
4892595358,0
48836303515,0
48827253510,1
48825343510,0
4882152359,0
4880820359,0
4880271359,0
4872665352,0
4870944352,1
48705793513,0
48697573510,0
4864172355,0
4856870351,0
4854593351,0
4849186358,0
48472503516,0
4844242352,0
4841647357,0
4839934352,0
4837732359,0
48345643511,0
48345263514,0
48338713510,0
4830054359,0
4829829357,0
4828365356,0
48267053515,0
48265143512,0
4825821353,0
48231243516,0
48227763517,0
4821717355,0
4820277356,0
4820024352,0
4818908352,0
4813262358,0
48129683512,0
4812630359,0
48123573511,0
48113983512,0
4810872358,0
4808176352,0
48073393511,1
4806639355,1
48056633510,0
48047343516,0
48038743510,0
4803850359,0
48032943515,0
48019863515,0
4801245358,1
4796824353,0
47961383510,0
47957423510,0
4795629353,0
4793359357,0
47918293512,0
4788706353,0
4787297353,0
47870373510,0
4786788358,0
4786290359,0
4785347353,0
47852793515,0
47841973517,0
47840433513,0
47835413510,0
47834803512,0
47831833510,0
4778998353,0
4778646351,0
4778424356,0
47750963513,0
47742353516,0
4774228353,0
4774211359,0
47740063512,0
47733133510,0
47684253514,0
47665513510,0
47661793514,0
4766155352,0
47618843513,0
47611123511,0
47609483511,0
4760849357,0
4760146354,0
47599973515,0
4759317357,0
47591333512,0
4756170358,0
47559683510,0
4755593357,0
4754817355,0
4754275357,0
4754008359,0
47537733513,0
4752424351,0
47515403517,0
4749677356,0
4748267353,0
47471473511,0
4744986358,0
4744290353,0
47406123514,0
47401623517,0
47393193512,0
47389853517,0
47381383513,0
4735557355,0
4734055352,0
47325323517,0
4726609357,0
4721512353,0
47207753510,0
4718093359,0
4717638359,0
4715191356,0
47125033510,0
4711049352,0
47104623514,0
47081933512,0
47075163515,0
47060763513,0
4705451354,0
4703839352,0
46971073515,0
4696469351,0
4695790352,0
4695486353,0
4694267352,0
46933763511,0
4689676359,0
4689317356,0
4686545355,0
4683513356,0
4682226353,0
46815883511,0
4681496353,0
46813043517,0
46788853510,0
46757303516,0
4674535358,0
46727153515,0
4672685356,0
4669814354,0
46688483516,0
46667213513,0
46643833513,0
4662846358,0
46624193510,0
46596313517,1
46588703515,0
46582453515,0
46536083512,1
4652137356,0
4651604357,0
46515813514,0
4650249353,0
4645801353,0
46452073510,0
46450543515,0
4644378352,0
46442003515,0
4643616357,0
46435623516,0
4643371351,0
46426263514,0
4640196354,0
46396713515,0
46395893510,0
4639428359,0
4638650359,0
46374313516,0
46365403512,0
4634805351,0
4634447357,0
4632016351,0
4625377352,0
4622567353,0
4621218359,0
46209213516,0
4618348357,0
4609278355,0
46060623513,0
4604495352,0
4602378354,0
4601975351,0
45947893515,1
4586869351,0
45858003517,0
4584384353,0
45842473516,0
45816043516,0
45796183517,0
4576495358,0
4575566352,0
4572527359,0
45719643517,0
4564577352,0
4563648353,0
4562870355,0
4557791355,0
45576853514,0
4555490355,0
45529873513,0
4552086356,0
4544074352,1
45370693515,0
4534723358,0
4530558353,0
45269953510,0
45264453513,0
45244963517,0
4524441351,0
45243423516,0
45235293517,0
4521044359,0
45189143514,0
45188603514,0
4518044351,0
4517672356,0
4516811354,0
45160713511,0
4514930353,0
4511403351,0
45095613514,0
4506829359,0
45028833510,0
44994113516,0
4498414352,0
4498155354,0
4495758359,0
44884223517,0
44857043510,0
4483335352,0
44792533515,0
4479093359,0
44749513513,0
44743573511,0
4474104356,0
4473596353,0
4470311359,0
4468554353,0
4465928355,0
4464372359,0
4464167354,1
44613643512,0
4457909353,0
4455509353,0
44553253515,0
44544413513,0
44529113513,0
4450467352,0
4445647359,0
44448793517,0
44447563514,0
4443766353,0
4442998359,0
4442400358,0
44423943515,0
44420733514,0
4437710353,0
44338803513,0
4430278352,0
44285343511,0
4428121356,0
4425786353,0
4425731357,0
44237133516,0
44221433513,0
4421252354,0
44182693510,0
4414223353,0
4412861355,0
4412397352,0
4412311359,0
44122123513,0
4411451358,0
44112223513,0
4410898352,0
44108053510,0
44105843513,0
4409113359,0
44086733517,0
4405764357,0
4401537353,0
4401018353,0
43992303515,0
43986463513,1
4398080352,0
4397847353,0
4397489352,0
43968193513,0
4396444359,0
43959283513,0
4392279354,0
4391197355,0
43911043515,0
4390459351,0
43901523512,0
4389279357,0
4380825352,1
4380511351,0
4378877355,0
4378631351,0
43784883510,0
43728133513,0
4371557359,0
4371236352,0
4371007352,0
43693633513,0
43691893510,0
4367505352,0
4366515352,0
4362852351,0
43626093515,0
4360940359,0
43597153512,0
43595003512,0
4357247358,1
43565093516,0
43539973517,0
43523893517,0
4351245354,0
43495253515,0
4346746354,0
4344551358,0
4344544357,0
43442853510,0
43424653512,0
43421373514,0
4336990358,0
43365323512,0
43352383510,0
4333265358,0
4332213353,0
4331896351,0
43309673511,0
43301273511,0
4326717353,0
43266253513,0
4324553359,0
43236173517,0
43226033510,0
4322535354,1
43194813510,0
4318453353,0
43162823513,0
43162513513,0
43145093510,0
43144933515,0
4313915353,0
4313823359,0
4309536353,0
4308805359,0
4303350353,0
43028653512,0
4298731355,0
4293750353,0
42936753510,0
4292005359,0
42915653514,0
42914733512,0
4290223358,0
42898523516,0
4287407352,0
42838363510,0
4283478353,0
42832183514,0
42822973511,0
42816583516,0
4281559353,0
42811773510,0
4278627352,0
4276739358,0
42760433511,0
42749023515,0
42738823514,0
42726183511,0
4272472355,0
4271772355,0
4270423357,0
4270010351,0
42679663512,0
4267423358,0
4264828358,0
42647293512,0
4264606357,0
4263913357,0
42635483513,0
42628933511,0
4262848353,0
42626883514,0
4260462351,0
42603493515,0
4260073352,0
42589883515,0
42585133511,0
4258094353,0
4257943351,0
42570733512,0
4256243358,0
4255796351,0
42552393517,0
42536243515,0
4253518354,0
4252832354,0
42514533511,0
4248637355,0
4245483351,0
4245117359,0
4244899359,0
4244363352,0
4244226359,0
42430833510,0
42422773514,0
4240518353,0
42405013510,0
4239994355,0
42392773517,0
42392533516,0
4238515357,0
4236634359,0
4235132359,0
4233824351,0
4233619354,0
42320633510,0
42316603512,0
4231479359,0
42290943514,0
4226826358,0
42262393510,0
42260863517,0
4226062352,0
42256213510,0
42252633514,0
42248603517,0
4224297352,0
4224129355,0
4223757353,0
4223153359,0
4222675357,0
42206403510,0
42185933513,0
4218449351,0
4217060354,0
4216452353,0
4216155356,0
42152023516,0
4215080353,0
42145333515,0
4211556351,0
4211310352,0
4210795351,0
4209690352,0
42080133512,1
4207023352,0
4206033358,0
42039193513,0
4203186351,0
42028993510,0
4200222353,0
41972493517,0
41964193516,0
4195757351,0
41950543515,0
4195030352,0
4194309358,0
41940023510,0
41924043512,0
4191575355,0
4191346351,0
4189367359,0
41877693511,0
4187684351,0
4185376357,0
4185062358,1
4184324352,0
41823753510,0
4182245358,0
4180265359,0
41794503510,0
4171850355,0
4171065353,0
4169512352,0
41686693512,0
4167082356,0
4166238351,0
4163763356,0
4162940358,0
4162193353,0
4160403357,0
4157557358,0
41562773513,0
4155508357,0
4154099359,0
4152231357,0
41517083510,1
4151227356,0
4145417354,0
4140375352,0
4138594352,0
41380513516,0
4136361357,0
41333223517,0
41306663511,0
41285573514,0
41227913517,0
41140483514,0
41122423515,0
4110613353,0
41074393516,0
41032883510,0
4094289353,0
4092971359,0
40918753515,0
40906563511,0
40902673516,0
4085980353,0
4085638352,0
4085461351,0
40820883517,0
40817773513,0
40814873514,0
4081449352,0
4079880351,0
4079231353,0
40763603514,0
40762783515,0
4075967357,0
40758133514,1
4072140353,0
4071549352,0
4070054353,0
40693623514,0
4069140357,0
40686933511,0
4066392352,0
4062844352,0
4062561352,0
4062028352,0
4061977359,0
40616253511,0
40606423510,0
4060413359,0
4059646354,0
4057390351,0
4047087355,0
40462713513,0
40425633513,0
40416103510,0
4041498353,0
40407743515,0
4040712353,0
40402243512,0
40399143514,0
4038443352,0
40363263512,0
4035657359,0
40350153510,0
40342163513,0
40310313510,0
40288573511,0
4027867353,0
40276523517,1
40275773516,0
40264953514,0
4025481359,0
4024781359,0
4024019359,0
40212543516,0
40193983512,1
40169533510,0
40160903512,0
40141953516,0
40084223510,0
40075553510,0
40068483514,0
4006046357,0
39933233517,0
39926093517,0
39889923510,0
39777363510,0
39762893517,0
39747353516,0
3974407355,0
3974230351,0
3973905359,0
3973745353,0
39720763517,0
3971505352,0
39704783515,0
39649103512,0
3960202359,0
39591903513,0
39579053515,0
39574933514,0
39516203513,0
39496583510,0
3949047351,0
3948774355,0
3944356358,0
3941959351,0
3936559357,0
39358803514,0
39352313510,0
3933404358,0
3933282356,0
39332203516,0
39326503515,0
39322093510,0
3930892352,0
3930373351,0
3930298352,0
3922682359,1
3921708351,0
39209473512,0
39208793513,0
3918883356,0
39186233511,0
39127373510,0
3910146353,0
39090343514,0
3907078352,0
39069413511,0
3906255355,0
3904947359,0
3904602351,0
39037803516,0
3903773357,0
39032853517,0
39022403513,0
3901960357,0
3901243353,0
38996633516,0
38986663514,0
3897751352,0
38957023512,0
3894538352,0
38934013514,0
38922823513,0
3889428358,0
3886809356,0
38836483512,0
38814223517,0
38791603514,0
3879146356,0
38789343512,0
3877722351,0
3877067357,0
3876800356,0
38746223514,0
3873151351,0
3871966356,0
38676313515,0
3867570356,0
38663993517,0
38648383511,0
38647223510,0
38637943512,0
3863190351,0
38622543515,0
3861509352,0
3861455358,0
3860069356,0
38594763511,0
38585163516,0
38581343512,0
3855904353,0
38543413513,0
38525833510,0
38516473515,0
3850893353,0
3849385353,0
3848135359,0
3847831352,0
3847183354,0
3846834352,0
3846506351,1
38452023513,0
38437893511,0
38418393516,0
3840658351,0
38405733516,0
38402833510,0
3840146351,0
38382803511,0
3837061358,0
3836385353,0
38354013512,0
38345273510,0
3833063351,0
38313043516,0
3827963354,0
3827178358,0
38269973514,0
3826638353,0
3825648359,0
3824498354,0
38189233511,0
3818862353,0
3818657355,0
3816660357,0
3815236353,0
38128223514,0
38116273512,0
38114123510,0
3806647356,0
3802717357,0
38003313517,0
37985393513,0
37976243517,0
3796726356,0
37963373510,0
37948523514,0
3794333353,0
3792469359,0
3791851352,0
37905643515,0
3787502353,0
37872813513,0
37872363511,0
3785980352,0
3785744352,0
37856213513,0
37850343510,0
3784808352,0
3784617352,0
37843033513,0
3783580352,0
3781975358,0
3779538352,0
3779248359,0
37775413514,0
37770153512,0
3776582358,0
37754793510,0
3774748352,0
37745193511,0
3773406353,0
37731783510,0
3766217355,0
3762790351,0
37571093511,0
37559453515,0
3751466352,0
3748503352,0
37484663515,0
3748190354,0
3746851352,0
3744819351,0
3743584353,1
3740675358,0
37346983514,0
3731277359,0
3728208359,0
3727744352,0
37226333513,0
37219333512,0
3721698359,0
3720783359,0
3719169352,1
3719138351,0
3714355356,0
3712610356,0
3709030353,0
37084463510,0
3706763355,0
37057353511,1
37042883512,0
3702086357,0
3701072355,0
3693933353,0
3693414358,0
3689929353,0
3689813353,0
3688069352,0
3680315359,0
3676400353,0
3671603358,0
36692663513,0
36672933514,0
36628783514,0
36618883511,0
36593973512,0
3657966352,0
36523813510,0
36454513517,0
3645093352,0
36448983511,0
36405623517,0
3638828351,0
3633304359,0
36330453516,0
36293693512,0
36286903513,0
3623428351,0
3622605352,0
36216533511,0
3620762356,0
36199403513,0
3618363353,0
3616802355,0
3616185355,0
3613337353,0
3610350353,0
3609026353,0
3606759354,0
36014953516,0
3600238359,0
3598757352,0
35965623513,0
3595510351,0
3594018352,0
35925643514,0
3590317356,0
35898093510,0
3588925353,1
35887893514,0
35873173515,0
35776603510,0
3576618358,0
3574973351,0
35747823510,0
3574171353,0
3574164352,0
3573679359,0
35730753513,0
3572832352,0
3570456356,0
3570371356,0
3569221356,0
3565445353,0
3564677351,0
35642263516,0
35622533511,0
35601813514,0
35593763516,0
3557846358,0
3556382351,0
3554272355,0
3551394353,0
3547076359,0
35463523517,0
3545638352,0
35431223511,0
3541586354,0
3535806354,0
3535677355,0
3534984351,0
3534915351,0
3532423352,0
35313583511,0
35311363517,0
3527085357,0
35241383511,0
3521083352,0
3520857353,0
3520451357,0
3518090352,0
3517307353,0
3516614353,1
3512722358,0
35089853511,0
3502976359,0
3499320355,1
34868703517,0
3483817352,0
3476017356,0
3475911359,0
3471241351,0
34698353514,0
3468227352,0
3466377355,0
34648473510,1
3463888356,0
34631923517,0
3461877355,0
3461167359,0
34592943514,0
34586553517,0
34577573513,0
3449097358,0
34434393513,0
34433923516,0
34427913516,0
3441107358,0
3439470359,0
34384663511,0
3437889353,0
3437285359,0
3435724354,0
34356703515,0
3435175359,0
34350523513,0
3433942351,0
34334473510,0
3431337359,0
3430583359,0
34303783511,0
3429402359,0
3428399353,0
34247733511,0
34235853510,0
3419083351,0
3414422353,0
34130053512,0
34115823510,0
34087733511,0
3408209357,0
3403938352,0
34000503512,0
33998043510,0
33997743511,0
33964833516,0
3395981356,0
3394748353,0
3393161353,0
3392157357,0
33920723513,0
33904433510,0
3387931353,0
33874053514,0
3387023358,0
33869723517,0
3386781353,0
3384787359,0
3382875356,0
3382424354,0
33814583513,0
33801163510,0
3374979358,0
3374559353,0
33744813513,0
33734843513,0
33714733511,0
3370148351,0
33690813510,1
3369050355,0
33677353510,0
33668823515,0
33666533513,0
33660113513,0
33644513516,0
3361467354,0
3360507353,0
3359105354,0
33580543514,0
3355633352,0
3354964354,0
3354810353,1
33529153510,0
3352670353,0
3352137352,0
33518573512,0
33504923511,0
33485673517,0
3347645352,0
33443093517,0
3343876356,0
3342145354,0
33406843512,0
3340608351,0
33391073515,0
3338834355,0
3337950352,0
3336182356,0
3336106351,0
3335741357,0
33356283516,0
33327953515,0
33316823514,0
3331569352,0
33309753517,0
33309513511,0
3330456353,0
3329528357,0
33293373517,0
3328989353,0
33285763513,0
3328217353,0
3326633353,0
3326541353,0
3326329351,0
33261213510,0
33232053513,0
33231823515,0
33215223511,0
3321119357,0
33205563514,0
3320396353,0
3320389351,0
3319840355,0
3318775351,0
3317006358,0
3316306353,0
33161463513,0
3315989358,0
3315774351,0
33153303514,0
33149993515,0
3314715352,0
3314159351,1
3312452359,0
3311349358,0
3310953351,0
3310410353,0
33099883511,0
3309414351,0
3308714351,0
3304488359,0
3302033351,0
3298381356,0
3298374356,0
3298107351,0
3294956358,0
3293638354,0
3292419359,0
32920513510,0
32898223510,0
3288047352,0
3286937355,0
3286746354,0
3285534352,0
32847733515,0
32847353511,0
3284155352,0
32835613513,0
32812773515,0
3280652353,0
3279212357,0
3278116358,0
3277720359,0
3277553359,0
3276778351,0
32765943514,1
32747293512,0
32737153513,0
32686743516,0
3267745353,0
32677383515,0
32674313513,0
3265000357,0
3262856352,0
32607773517,0
32602343517,0
32553843514,0
32550943515,0
3253861355,0
3253427353,1
3253014355,0
3252093354,0
3251263351,0
32474883513,0
3247372353,0
3246153354,0
3242933355,0
32421553514,0
32395443514,0
32395133511,0
3238417358,0
3237069354,0
32352943513,0
32352493511,0
32344193511,0
32343033513,0
32332903510,0
32321633511,0
3232156353,0
32309923515,0
32289063512,0
32281663512,0
32270533510,0
32257213510,0
32254173516,0
32246563516,0
3224533352,0
32235433516,0
3222447351,0
3221389353,0
32178563513,0
3216415352,0
32146193512,0
32144663517,0
32130493517,0
3211724359,1
3211083353,0
3210635352,0
32102533512,0
3209820355,0
32080523517,0
32064473510,0
32054643516,0
32050373515,0
32018243512,0
32018173512,0
32009023517,0
31975093511,0
31956663512,0
31941023510,0
3192351359,0
3189696356,0
3188392351,0
31883233517,0
3187845351,0
31847903511,0
3184431359,0
31840423513,0
3180525352,0
3179635359,0
3178720359,0
3173497356,0
31727423511,0
31700073510,0
3169490352,0
31692473514,0
31678923516,0
3167076359,0
31667653510,0
3166543359,0
3164174358,0
3163672353,0
3161777359,0
3161654351,0
3161173355,0
3159613352,0
3159484353,0
3156469353,0
3153352354,0
3152379353,0
31514263511,0
3150245352,0
31498363510,0
31479003510,1
31475353516,0
3147351352,0
31473443517,1
3146934351,0
3145975357,0
3145913352,0
3145395358,0
31442063513,0
31420593517,0
31413423510,0
3139363353,0
3138281359,1
31381683514,0
31378403516,0
3137710359,0
3137499352,0
3134252355,0
3132791353,0
31317183515,0
3131619351,0
31310913513,0
3130964352,0
31261033510,0
3124765356,0
31226863512,0
3119945351,0
31194263516,0
3115961357,0
3110997352,0
3110706357,0
31104163511,0
31087653510,0
3108444351,0
3107409353,0
31073173512,0
31069833510,1
3105788358,0
31047053516,0
3104453358,0
3104361351,0
31032963514,0
3102565353,0
3101629354,0
31005543512,0
31001343515,0
30990253517,0
3098608352,0
3096994351,0
3096772356,0
3095546352,0
3094037353,1
3093764353,0
3093702351,0
3093597353,0
3093559359,0
3093344352,0
30927433510,0
30926063517,0
30912413511,0
3091203353,0
3090978354,0
30907943513,0
30905963513,0
3090473359,0
30904113516,0
30897293515,0
3089262353,0
3085387353,1
3084663354,0
30829803510,0
30809863517,1
30809243514,0
3079416353,0
30789383512,0
3078907356,0
3078686358,0
3077849357,0
3077696359,0
3077580353,0
3075265352,0
3073773357,0
30736053510,0
30727383511,0
3072240356,0
30712293516,0
30674753514,0
3066614357,0
3064306355,0
3061541353,0
30613673510,0
3058428358,0
30544133513,0
3053157358,1
30516343510,0
3050415352,0
30502243510,0
30500883511,0
3047330356,0
30471563513,0
30432953510,0
30397313510,0
3033906352,0
30337603514,0
30325893515,0
3032510357,0
3029602353,0
3029008358,0
30289713516,0
30274553516,0
30272883515,0
3027097359,0
3026212359,0
30256283514,0
30251233513,0
30226273514,0
3022405353,0
3022320356,0
30203883517,0
30200813512,0
3018873359,0
30182793517,1
30173953514,0
30120623513,0
30085843515,1
3007341358,0
3004203352,0
30016393514,0
29983813517,0
2997544352,0
29973843513,0
29963253510,0
2995496352,0
2990903351,0
29908043515,1
29905383510,0
2988658353,0
29885733510,0
29875763514,0
2986661359,0
2986371351,0
29855343510,0
2983844352,1
2983080359,0
2983004356,0
29821063513,0
29818713510,0
29816973511,0
29816353513,0
2979854355,0
2976686353,0
2976365352,0
29754743517,0
29753063515,0
29741183512,0
2973715353,0
2971520351,0
2970479352,0
2969992357,0
29681793515,0
2966984352,0
2966694356,0
29661993517,0
29656803512,0
29655433513,0
29651853514,0
29615143515,0
29594363513,0
29585763513,0
2958088353,0
2958040351,0
29577223515,0
2956893354,1
2954851358,0
2951058351,0
2949604352,0
29483313512,0
29464813515,0
2942834353,0
2942438352,0
29416393511,0
2938981354,0
29369493511,0
2936031351,0
29348153513,0
2932514352,0
2931982352,0
29315933515,0
2930770353,0
2928708352,0
29284703510,1
2927428357,0
29233833512,0
29227513513,0
2921006352,0
2917825353,0
29173823515,0
2916835355,0
29164223510,0
29163233514,0
29138033511,0
2911762353,0
2910901352,0
2909998352,0
2908878353,0
2908380353,0
29073073510,0
2906751353,0
2904917353,0
29041463516,0
2902012353,0
29011213516,0
2900865359,0
2900032353,0
2899121359,0
2898902353,0
2897264353,0
2897240353,0
2897042351,0
28932283513,0
2891798352,0
2889672351,0
28881183514,0
2887487355,0
2885384359,0
2883236355,0
2880310355,0
28800373514,0
2879727359,0
