consumer_id,pop_up,saved_discount
3395981356,1,0
3394748353,1,0
3393161353,1,0
3392157357,1,1
33920723513,1,0
33904433510,1,0
3387931353,1,0
33874053514,1,0
3387023358,1,1
33869723517,1,0
3386781353,1,0
3384787359,1,1
3382875356,1,0
3382424354,1,0
33814583513,1,0
33801163510,1,1
3374979358,1,1
3374559353,1,0
33744813513,1,0
33734843513,1,0
33714733511,1,0
3370148351,1,1
33690813510,1,0
3369050355,1,0
33677353510,1,0
33668823515,1,0
33666533513,1,0
33660113513,1,0
33644513516,1,0
3361467354,1,1
3360507353,1,1
3359105354,1,0
33580543514,1,1
3355633352,1,0
3354964354,1,0
3354810353,1,1
33529153510,1,1
3352670353,1,0
3352137352,1,0
33518573512,1,0
33504923511,1,0
33485673517,1,1
3347645352,1,1
33443093517,1,0
3343876356,1,0
3342145354,1,1
33406843512,1,0
3340608351,1,0
33391073515,1,1
3338834355,1,0
3337950352,1,1
3336182356,1,0
3336106351,1,0
3335741357,1,1
33356283516,1,0
33327953515,1,0
33316823514,1,1
3331569352,1,0
33309753517,1,0
33309513511,1,0
3330456353,1,0
3329528357,1,0
33293373517,1,1
3328989353,1,0
33285763513,1,1
3328217353,1,0
3326633353,1,0
3326541353,1,0
3326329351,1,0
33261213510,1,0
33232053513,1,0
33231823515,1,0
33215223511,1,1
3321119357,1,0
33205563514,1,0
3320396353,1,1
3320389351,1,0
3319840355,1,0
3318775351,1,0
3317006358,1,1
3316306353,1,1
33161463513,1,1
3315989358,1,0
3315774351,1,0
33153303514,1,0
33149993515,1,0
3314715352,1,0
3314159351,1,1
3312452359,1,1
3311349358,1,0
3310953351,1,1
3310410353,1,1
33099883511,1,0
3309414351,1,1
3308714351,1,0
3304488359,1,0
3302033351,1,0
3298381356,1,1
3298374356,1,1
3298107351,1,0
3294956358,1,1
3293638354,1,0
3292419359,1,1
32920513510,1,0
32898223510,1,0
3288047352,1,1
3286937355,1,0
3286746354,1,0
3285534352,1,0
32847733515,1,0
32847353511,1,0
3284155352,1,0
32835613513,1,0
32812773515,1,1
3280652353,1,0
3279212357,1,0
3278116358,1,0
3277720359,1,0
3277553359,1,1
3276778351,1,0
32765943514,1,0
32747293512,1,0
32737153513,1,0
32686743516,1,1
3267745353,1,0
32677383515,1,1
32674313513,1,1
3265000357,1,1
3262856352,1,0
32607773517,1,0
32602343517,1,1
32553843514,1,0
32550943515,1,1
3253861355,1,0
3253427353,1,1
3253014355,1,1
3252093354,1,0
3251263351,1,0
32474883513,1,0
3247372353,1,1
3246153354,1,0
3242933355,1,0
32421553514,1,0
32395443514,1,1
32395133511,1,0
3238417358,1,0
3237069354,1,1
32352943513,1,0
32352493511,1,0
32344193511,1,0
32343033513,1,0
32332903510,1,0
32321633511,1,0
3232156353,1,0
32309923515,1,1
32289063512,1,1
32281663512,1,1
32270533510,1,0
32257213510,1,1
32254173516,1,1
32246563516,1,0
3224533352,1,0
32235433516,1,1
3222447351,1,0
3221389353,1,0
32178563513,1,0
3216415352,1,0
32146193512,1,0
32144663517,1,0
32130493517,1,1
3211724359,1,0
3211083353,1,0
3210635352,1,1
32102533512,1,0
3209820355,1,0
32080523517,1,0
32064473510,1,1
32054643516,1,1
32050373515,1,0
32018243512,1,1
32018173512,1,0
32009023517,1,1
31975093511,1,1
31956663512,1,1
31941023510,1,0
3192351359,1,1
3189696356,1,1
3188392351,1,0
31883233517,1,1
3187845351,1,0
31847903511,1,0
3184431359,1,0
31840423513,1,1
3180525352,1,0
3179635359,1,1
3178720359,1,1
3173497356,1,1
31727423511,1,0
31700073510,1,0
3169490352,1,0
31692473514,1,1
31678923516,1,0
3167076359,1,1
31667653510,1,0
3166543359,1,1
3164174358,1,0
3163672353,1,0
3161777359,1,1
3161654351,1,0
3161173355,1,1
3159613352,1,1
3159484353,1,0
3156469353,1,1
3153352354,1,0
3152379353,1,1
31514263511,1,0
3150245352,1,0
31498363510,1,0
31479003510,1,1
31475353516,1,1
3147351352,1,0
31473443517,1,0
3146934351,1,0
3145975357,1,0
3145913352,1,0
3145395358,1,1
31442063513,1,0
31420593517,1,0
31413423510,1,0
3139363353,1,1
3138281359,1,0
31381683514,1,0
31378403516,1,0
3137710359,1,0
3137499352,1,0
3134252355,1,1
3132791353,1,0
31317183515,1,1
3131619351,1,0
31310913513,1,1
3130964352,1,1
31261033510,1,0
3124765356,1,0
31226863512,1,1
3119945351,1,0
31194263516,1,0
3115961357,1,0
3110997352,1,1
3110706357,1,0
31104163511,1,1
31087653510,1,0
3108444351,1,1
3107409353,1,0
31073173512,1,0
31069833510,1,0
3105788358,1,1
31047053516,1,1
3104453358,1,1
3104361351,1,0
31032963514,1,0
3102565353,1,1
3101629354,1,0
31005543512,1,1
31001343515,1,0
30990253517,1,1
3098608352,1,0
3096994351,1,1
3096772356,1,0
3095546352,1,0
3094037353,1,0
3093764353,1,0
3093702351,1,0
3093597353,1,0
3093559359,1,0
3093344352,1,0
30927433510,1,1
30926063517,1,0
30912413511,1,1
3091203353,1,1
3090978354,1,0
30907943513,1,0
30905963513,1,1
3090473359,1,0
30904113516,1,0
30897293515,1,1
3089262353,1,1
3085387353,1,1
3084663354,1,1
30829803510,1,0
30809863517,1,0
30809243514,1,1
3079416353,1,0
30789383512,1,1
3078907356,1,0
3078686358,1,1
3077849357,1,0
3077696359,1,0
3077580353,1,1
3075265352,1,0
3073773357,1,0
30736053510,1,1
30727383511,1,0
3072240356,1,0
30712293516,1,0
30674753514,1,0
3066614357,1,0
3064306355,1,0
3061541353,1,0
30613673510,1,0
3058428358,1,0
30544133513,1,1
3053157358,1,1
30516343510,1,1
3050415352,1,0
30502243510,1,0
30500883511,1,1
3047330356,1,1
30471563513,1,0
30432953510,1,1
30397313510,1,0
3033906352,1,1
30337603514,1,1
30325893515,1,0
3032510357,1,0
3029602353,1,0
3029008358,1,0
30289713516,1,0
30274553516,1,0
30272883515,1,1
3027097359,1,1
3026212359,1,0
30256283514,1,1
30251233513,1,0
30226273514,1,0
3022405353,1,0
3022320356,1,0
30203883517,1,0
30200813512,1,0
3018873359,1,1
30182793517,1,0
30173953514,1,1
30120623513,1,0
30085843515,1,1
3007341358,1,0
3004203352,1,1
30016393514,1,0
29983813517,1,0
2997544352,1,0
29973843513,1,0
29963253510,1,1
2995496352,1,0
2990903351,1,0
29908043515,1,1
29905383510,1,0
2988658353,1,0
29885733510,1,1
29875763514,1,0
2986661359,1,0
2986371351,1,1
29855343510,1,1
2983844352,1,0
2983080359,1,0
2983004356,1,0
29821063513,1,0
29818713510,1,0
29816973511,1,1
29816353513,1,0
2979854355,1,1
2976686353,1,0
2976365352,1,0
29754743517,1,0
29753063515,1,1
29741183512,1,0
2973715353,1,0
2971520351,1,1
2970479352,1,1
2969992357,1,0
29681793515,1,1
2966984352,1,1
2966694356,1,1
29661993517,1,0
29656803512,1,0
29655433513,1,0
29651853514,1,0
29615143515,1,1
29594363513,1,1
29585763513,1,0
2958088353,1,1
2958040351,1,0
29577223515,1,0
2956893354,1,0
2954851358,1,0
2951058351,1,1
2949604352,1,0
29483313512,1,1
29464813515,1,0
2942834353,1,0
2942438352,1,1
29416393511,1,1
2938981354,1,0
29369493511,1,0
2936031351,1,0
29348153513,1,1
2932514352,1,1
2931982352,1,1
29315933515,1,1
2930770353,1,0
2928708352,1,1
29284703510,1,1
2927428357,1,0
29233833512,1,0
29227513513,1,1
2921006352,1,0
2917825353,1,1
29173823515,1,1
2916835355,1,0
29164223510,1,1
29163233514,1,1
29138033511,1,0
2911762353,1,0
2910901352,1,1
2909998352,1,0
2908878353,1,0
2908380353,1,1
29073073510,1,1
2906751353,1,1
2904917353,1,0
29041463516,1,0
2902012353,1,0
29011213516,1,0
2900865359,1,1
2900032353,1,0
2899121359,1,0
2898902353,1,0
2897264353,1,0
2897240353,1,1
2897042351,1,0
28932283513,1,0
2891798352,1,0
2889672351,1,0
28881183514,1,0
2887487355,1,1
2885384359,1,1
2883236355,1,1
2880310355,1,1
28800373514,1,0
2879727359,1,0
28795053510,1,1
2878287354,1,0
28777613510,1,1
2876351355,1,1
2874913352,1,1
2874500353,1,1
28731693510,1,0
2872773359,1,0
28723463510,1,0
2871523356,1,0
2869667353,1,1
2867731352,1,0
28674723510,1,1
28671753514,1,0
28669943510,1,1
2863788351,1,0
28593163516,1,1
28570083510,1,0
28568103510,1,0
2856537355,1,0
2854847358,1,0
28535503510,1,0
2851730356,1,0
2850030354,1,0
2848594352,1,0
2847702359,1,0
28443503517,1,0
28415713515,1,0
2840963354,1,1
2840543352,1,0
2839806355,1,1
2838793354,1,0
2838649353,1,0
2834863352,1,1
2831435357,1,0
28285583510,1,1
2824222351,1,0
28230273512,1,0
28210233512,1,0
28191983513,1,1
2817927355,1,1
28153743516,1,1
28114683516,1,0
28097483511,1,1
28075463513,1,0
2807034351,1,1
28052523511,1,0
28050543517,1,0
28039133510,1,0
2800981359,1,0
2799452351,1,0
27989503515,1,1
27988993513,1,0
27986603515,1,0
27966803516,1,1
2791999355,1,0
27906333517,1,1
2788937356,1,1
2788814357,1,1
2788579355,1,0
2788012355,1,0
2786605353,1,0
2786452356,1,0
2786445351,1,0
27855233513,1,0
2782973352,1,1
2780139359,1,0
27795603513,1,0
27766063510,1,0
2771045354,1,0
2770444353,1,0
27702913514,1,0
27685713511,1,0
27671783516,1,0
2767031352,1,0
2764412358,1,0
27567693512,1,0
27544203512,1,0
27535223515,1,1
27468523514,1,0
2744483352,1,0
2743813356,1,0
2743134359,1,1
2742717357,1,1
27403863510,1,1
2740324359,1,0
2739199356,1,0
2737539359,1,0
2737508358,1,0
2737270359,1,0
2735290352,1,0
2732824359,1,1
2732169353,1,0
2731308351,1,0
2729565359,1,0
2727929355,1,0
2725512353,1,0
2724058359,1,0
2722078356,1,0
27219103511,1,0
2718866357,1,1
2717227352,1,0
2714431358,1,0
2712802352,1,1
2711645352,1,0
27046613510,1,0
27044633511,1,1
27043643517,1,0
2702438359,1,0
2701288353,1,1
2700625358,1,0
2697314359,1,0
2697031356,1,0
26966693513,1,0
26962943516,1,1
2694214357,1,0
2693798353,1,1
2693408355,1,0
26933783515,1,1
26927913512,1,0
2691787353,1,0
26914663511,1,1
2691312351,1,0
26910843510,1,1
26895933513,1,0
2688275356,1,0
2688053351,1,0
26860043513,1,1
2684918353,1,0
26835153510,1,1
2681771359,1,0
2679013355,1,0
2678566355,1,0
26769993516,1,1
2676708359,1,0
2675763351,1,1
2674568355,1,1
2674421358,1,0
2673097359,1,0
2672281352,1,1
2672007356,1,0
26704543516,1,0
2670263359,1,0
26697003513,1,0
2669427355,1,0
2666839352,1,0
26649033511,1,0
26641563510,1,0
2660431358,1,0
26600113514,1,0
26579053517,1,0
2657714356,1,0
26515903510,1,0
26502273513,1,0
2648798355,1,0
2648439359,1,0
2647883356,1,0
26469543510,1,0
2646756353,1,0
26458033514,1,0
26455063514,1,0
26437863517,1,0
26433593510,1,0
2642840359,1,0
26424683516,1,1
2642420357,1,0
26414303510,1,1
26412183515,1,0
2640020356,1,0
26376003512,1,0
2637174356,1,0
26363063517,1,0
2634036352,1,0
26337183514,1,1
2633558356,1,0
2631912357,1,1
2629667355,1,0
2629544354,1,1
26281583512,1,0
2626871353,1,1
2624785352,1,0
2624747353,1,0
26247303513,1,0
26243893512,1,0
26231603510,1,1
26229963517,1,0
26226753516,1,0
26217773515,1,0
26208313516,1,0
26203053510,1,0
26199343514,1,0
2616353353,1,0
2616186359,1,0
2615523357,1,0
2612256352,1,0
2609355359,1,1
26066993514,1,0
26062313512,1,0
2605050355,1,1
2604824359,1,0
26034213515,1,1
2601342352,1,1
25993733515,1,0
25988713517,1,0
25915683513,1,1
2591094359,1,0
25904863510,1,0
2589145359,1,1
2588209353,1,0
2587691357,1,0
25867003516,1,0
2586427357,1,1
25852223515,1,1
25826723513,1,0
2576817352,1,0
25767323516,1,0
2571904352,1,0
2570471357,1,0
2569970353,1,0
2565507356,1,0
2564661355,1,1
2563565354,1,1
25627803515,1,1
25606493514,1,0
25587453512,1,0
25563453512,1,0
25558673514,1,0
2553498354,1,0
25511113513,1,0
2545424354,1,0
25441993510,1,1
25434513515,1,0
2543284352,1,0
25418223510,1,1
25385253514,1,0
25384883510,1,1
2537481352,1,0
25351593511,1,1
2531366359,1,1
2529783352,1,0
2529295351,1,0
2528427358,1,1
25218243516,1,0
25174213511,1,0
25096313510,1,0
25026253517,1,0
2501352359,1,0
24954463515,1,0
2493633359,1,0
2490342358,1,1
24901753512,1,0
2488356355,1,0
2488059359,1,0
2481616358,1,0
2480961358,1,0
24781733510,1,0
2474922357,1,0
2474359353,1,0
2469584353,1,1
2462929358,1,0
2461854358,1,0
2461335353,1,1
2460109355,1,0
2459868359,1,0
2454665353,1,0
2454283359,1,0
24529443516,1,0
24510393515,1,0
24506053514,1,1
2450193351,1,0
24484973512,1,0
2447834351,1,1
24458613513,1,1
2440903355,1,0
2440569352,1,0
2439488352,1,0
2436067356,1,1
2435558358,1,0
2434148351,1,0
2430843357,1,0
2430416355,1,0
2426976353,1,0
2426914359,1,1
24253063515,1,0
2424538352,1,0
2423906354,1,0
2422756352,1,1
2418506354,1,0
2414515359,1,1
2413235358,1,0
24112173511,1,1
24106783517,1,0
24081013513,1,0
24057113516,1,0
24053393515,1,1
2404448356,1,1
2404288353,1,0
24028263517,1,0
2399584353,1,0
2398822353,1,0
23942133510,1,1
23913423514,1,0
2389318359,1,0
23886183511,1,0
2386218359,1,0
23854403513,1,0
23839893511,1,1
23833783517,1,0
2382449357,1,0
2380261352,1,1
23772093511,1,1
2373409359,1,1
2373232353,1,0
2372778359,1,0
23710473510,1,0
2371023353,1,0
23688873517,1,0
2368757352,1,0
2368627358,1,0
23684983512,1,1
2368122352,1,0
2365183352,1,1
23650533517,1,0
23647353513,1,0
2364278353,1,0
2363189355,1,0
23607443515,1,0
2360454359,1,1
2360126355,1,0
23596013517,1,0
23584513514,1,1
2358352353,1,1
2357218359,1,0
2357195352,1,0
2357058359,1,0
23566863510,1,1
2356655352,1,1
2356624359,1,0
23565253515,1,0
2356303359,1,0
2355641353,1,0
2355337357,1,0
2353333359,1,0
23518963513,1,0
23518653512,1,0
2351728359,1,0
2350738352,1,0
23504313511,1,1
23499233511,1,1
23495413513,1,0
23494423513,1,0
23493123517,1,0
2349220352,1,0
23491763516,1,0
2348575355,1,0
2345871352,1,0
23454993515,1,0
2345444356,1,0
2344881359,1,1
2343570353,1,1
2343389351,1,0
2341361353,1,0
2338095352,1,0
23373263510,1,0
23369783513,1,0
23352613513,1,0
23350183510,1,0
2333908351,1,1
23333973514,1,0
2332987357,1,0
23323383513,1,0
2331348352,1,0
2330747352,1,0
2330549357,1,0
2328652355,1,0
2327303353,1,1
2326085359,1,1
23257743511,1,0
23249373517,1,0
23246093512,1,0
2323527358,1,0
2321424355,1,0
2320618351,1,0
2318868352,1,0
2318592353,1,1
2317267357,1,0
2315232354,1,1
23146243516,1,0
23142283510,1,1
2313665357,1,0
23127293513,1,0
2308999359,1,0
2308746352,1,0
23066363510,1,0
2305820352,1,0
2305608353,1,1
2305585353,1,1
2305493359,1,1
2303345354,1,0
2302317352,1,1
2301587354,1,0
23011053513,1,0
2300931359,1,1
2300207359,1,0
22999143510,1,0
2299792352,1,0
22985353514,1,0
22983753517,1,1
2298054353,1,0
2297620353,1,0
22975523510,1,0
2297026355,1,0
2296388356,1,0
22961733510,1,0
22951213517,1,0
22948033515,1,0
2294117353,1,0
2293356353,1,0
2290409359,1,1
2286617351,1,1
22786503511,1,0
2278629351,1,0
22765953513,1,0
2274133356,1,0
2273525351,1,0
2271859351,1,0
2271293352,1,0
22659643516,1,0
22656433517,1,1
22640283516,1,0
2262062359,1,0
2261034357,1,0
2260273352,1,0
2258812352,1,1
2257648353,1,0
22527043512,1,0
2250724351,1,1
2250700358,1,0
22486603512,1,0
2248288358,1,1
2247502352,1,0
22455393512,1,1
2245461355,1,0
22447303511,1,0
2243382355,1,0
2242088359,1,0
22416923514,1,0
2240671351,1,0
2239163352,1,0
2238036353,1,0
2237527351,1,0
2236735355,1,0
2231679352,1,0
2231471353,1,0
22305733510,1,0
22298673513,1,1
22293483512,1,0
2228013359,1,0
2227733359,1,0
2225005352,1,0
2224824355,1,0
22220973510,1,0
2218298351,1,1
2217598357,1,0
22146583513,1,0
2212845353,1,0
22078413515,1,0
2207612353,1,0
22056703510,1,0
22055193513,1,0
22039423516,1,1
2202303359,1,1
2202242359,1,0
22004773510,1,1
22000713513,1,0
2196916351,1,0
21963433515,1,0
2192222356,1,0
2191607359,1,0
2191089359,1,0
21908843513,1,1
2190396352,1,0
21899563515,1,0
21878603513,1,0
2187853351,1,0
2186399359,1,0
21856683515,1,0
21845793516,1,0
2184456358,1,0
2183831359,1,0
2183343356,1,0
2183114359,1,1
21822233516,1,0
21816913513,1,0
2181455351,1,1
21813563513,1,1
2179513359,1,1
2179094351,1,0
21782953512,1,0
21778543512,1,1
21772813510,1,0
21719373511,1,1
2171319357,1,0
21692243512,1,0
2168906352,1,0
2167794351,1,0
21673363510,1,0
2164366352,1,0
2163376359,1,0
21623003516,1,0
21610753510,1,0
2160030354,1,0
2158914353,1,0
21577643516,1,1
21574743512,1,0
21562173513,1,0
21549233516,1,0
2151892355,1,0
2151663356,1,0
2149820351,1,0
21495163511,1,1
21488093512,1,0
21483353516,1,0
2147932359,1,0
21443373517,1,1
2143682359,1,0
2143606359,1,1
2142425353,1,1
2139401359,1,0
2138862353,1,0
2138770358,1,0
21379403513,1,0
2136561352,1,0
21362263515,1,1
21353803514,1,0
2134772352,1,1
2132808354,1,1
2132372355,1,1
2131801353,1,0
21311223517,1,0
21301183510,1,0
2129198359,1,0
21286413515,1,0
2128108358,1,0
21270263516,1,0
2126869353,1,0
21260123515,1,0
21258793513,1,0
2122717358,1,0
21220213512,1,0
2121239352,1,0
2120843359,1,0
2120393353,1,0
21178983513,1,1
2115498357,1,0
21133713512,1,0
21130053514,1,1
2112688353,1,0
2110097353,1,0
2109367355,1,0
2106663351,1,0
21063733510,1,1
21061203510,1,1
2105642359,1,0
21048123517,1,1
2104713353,1,0
2103815353,1,0
21031053515,1,0
21024503517,1,0
2102283353,1,0
21005623514,1,0
2099392353,1,0
2099378353,1,0
2098104352,1,0
20978483512,1,0
20978243515,1,0
2096612353,1,0
2094366355,1,1
2094045355,1,1
2093109353,1,1
20917853512,1,0
20914333511,1,1
20914193516,1,0
2090481352,1,0
2089973358,1,1
20883343511,1,0
2088327358,1,1
20868043514,1,0
2086217356,1,1
2085937357,1,1
2085531353,1,0
2084183357,1,0
20816013515,1,1
20801613512,1,1
2077932353,1,0
20768673510,1,1
20761883514,1,0
20761713514,1,0
2075846352,1,0
2074856355,1,1
20746343511,1,0
2073316353,1,1
2072791355,1,1
20726093510,1,0
20718623517,1,0
2071558355,1,0
2067513353,1,0
2066547352,1,1
20625563514,1,1
2060781352,1,0
20600023516,1,1
2058900359,1,1
20561043516,1,0
20555273517,1,1
20501403513,1,0
2049632356,1,0
20494963514,1,1
20487033513,1,1
20442933513,1,1
2044125352,1,1
2042329359,1,1
20414523510,1,0
20391453515,1,1
2038278356,1,0
20373013517,1,1
20363423510,1,1
20342493517,1,0
20340583513,1,1
20335013510,1,0
2032948355,1,0
2031507352,1,0
2031163351,1,1
2030616355,1,0
2030296355,1,0
20300813515,1,0
2028767352,1,0
2028705354,1,0
20281183516,1,0
20280573511,1,1
20277153512,1,0
20262063511,1,0
2025926359,1,1
20256503510,1,0
2024653355,1,0
2023977353,1,0
20237313513,1,1
2023243359,1,1
2022222353,1,1
2021669359,1,0
20211263511,1,1
20206173516,1,0
20200683511,1,0
20190863513,1,0
2016795351,1,1
2016597353,1,0
2014012352,1,0
20107933516,1,1
20097803510,1,1
20093463516,1,1
2009124353,1,0
20086773512,1,1
2008417355,1,0
2008097357,1,1
2007847352,1,0
20078233513,1,0
2007571353,1,0
20075193513,1,0
2007502353,1,0
2007151351,1,0
2006826352,1,0
20063213510,1,1
2006031352,1,0
2005652351,1,0
2005607352,1,1
2004280358,1,0
20042423511,1,0
2004020351,1,1
20039623510,1,1
2003092354,1,0
2002729359,1,0
2001241357,1,0
20007633516,1,1
20004593512,1,0
20003363513,1,0
1998993357,1,0
19989483515,1,1
1997415352,1,0
1995527352,1,0
1995121355,1,1
1991871353,1,0
19907203512,1,0
1990140357,1,0
19866933513,1,0
19866483513,1,0
19848423514,1,0
19847983514,1,0
19814763511,1,0
19803183517,1,0
19756663510,1,0
19737613512,1,1
19732973511,1,0
19668553517,1,1
19635713516,1,1
19632053515,1,0
1962932352,1,0
19627583510,1,0
19618293510,1,1
1961553355,1,1
19609763517,1,1
1960563351,1,0
19577233510,1,1
19559583513,1,0
1954395355,1,0
1953428359,1,0
19515233515,1,1
19496433515,1,0
1949261353,1,0
19453553512,1,0
19448153516,1,1
19444023515,1,0
1943962353,1,0
1942897351,1,1
19423923512,1,0
19416163511,1,1
1939569351,1,1
1932324356,1,1
1927115353,1,0
19267293510,1,0
19208023515,1,0
19205813513,1,0
19177723512,1,1
19158223517,1,0
1915198352,1,1
1911220355,1,1
1910865352,1,1
1909616352,1,0
1904062353,1,0
1902969355,1,0
19027783517,1,0
19004603514,1,0
1899917353,1,1
18992453512,1,1
1896220356,1,0
1894325351,1,1
1894134352,1,0
18932503515,1,0
18923383513,1,1
1890266357,1,0
1889697352,1,0
1887457353,1,1
18873723510,1,0
1885491351,1,0
1885354358,1,0
1884586351,1,1
1883985356,1,1
1883374353,1,0
1881738351,1,0
1880571359,1,0
1879490353,1,0
18782403516,1,0
18776493514,1,1
1877335359,1,0
18756143511,1,0
18748223510,1,1
1872040352,1,1
1870466351,1,0
1866803359,1,1
18667043510,1,0
1865653359,1,0
1864342352,1,1
18631303513,1,1
1860702354,1,0
1860108357,1,0
1859300357,1,0
1852349355,1,0
18473213512,1,1
18464303512,1,0
1846331351,1,0
1845280359,1,1
18449863514,1,0
18444673517,1,1
1841275352,1,1
1840735356,1,0
1839968351,1,1
1839586356,1,1
18391803511,1,0
18387633516,1,0
1837766359,1,0
18359393511,1,0
1835625359,1,1
1834956353,1,0
1828825359,1,0
1828726355,1,0
1826234351,1,0
1826173359,1,1
18261353515,1,0
18250463512,1,0
18209593517,1,0
1820645353,1,0
1820072358,1,0
18178363513,1,0
1817690359,1,1
1814446358,1,0
1813944352,1,0
18129613513,1,0
18122993512,1,0
1812275355,1,1
1811506357,1,0
1811285351,1,0
18108133516,1,1
1809985353,1,0
1809657352,1,0
1803761353,1,0
18029933515,1,0
1802856352,1,0
18011253514,1,1
1798494353,1,0
1796407357,1,0
1794854356,1,1
17946013516,1,0
1792348353,1,0
17916243517,1,1
1787788354,1,1
1787498351,1,1
1787061352,1,1
17862003510,1,1
1785401352,1,0
1783834359,1,0
1781175358,1,0
17791723514,1,0
1779158353,1,0
1778625355,1,0
1776447358,1,1
1776157358,1,0
17748493510,1,1
17747953511,1,0
1774689357,1,0
17744433513,1,0
1772579355,1,0
1772036351,1,0
17711693511,1,0
17695483511,1,0
1766967351,1,0
1766745356,1,0
1764284353,1,0
17634093510,1,1
1760439353,1,0
17565863510,1,1
1753660357,1,0
1752861353,1,1
17513383512,1,0
17512223512,1,0
17511163510,1,0
1749052352,1,1
17482533516,1,1
1743944354,1,0
17435243516,1,1
17420533513,1,1
17411313513,1,0
17408993511,1,0
17393123514,1,1
1735710353,1,1
1735482359,1,0
17301283515,1,0
17269233517,1,0
1718706354,1,0
1713770355,1,0
1713152352,1,0
1711813354,1,0
1711462355,1,1
17096743510,1,0
17083633512,1,0
1708066352,1,0
17076943512,1,0
1706857351,1,1
1703306351,1,0
17024773516,1,0
17022483512,1,1
1701739351,1,0
1701500354,1,1
16999823512,1,0
16970013514,1,1
1695397352,1,1
1695144353,1,0
1694437352,1,0
16924193510,1,0
1692167359,1,0
1691023352,1,1
1690576352,1,0
1688313352,1,0
1688139356,1,1
1684742351,1,0
1684636357,1,0
1684339359,1,0
16821513514,1,0
1681680354,1,0
16776453512,1,1
1674460353,1,1
1671001358,1,1
1670066359,1,0
1668704353,1,0
16677693516,1,0
1666441355,1,1
1666427351,1,0
16660213513,1,0
16644233511,1,0
16632043516,1,0
16600503515,1,1
16594123516,1,0
1658705353,1,0
16569783513,1,1
1656749355,1,0
16561763514,1,1
1655582358,1,1
1653540352,1,0
1651829353,1,0
1651072357,1,0
16508533517,1,1
1650396358,1,0
16498953514,1,0
16496043515,1,1
1648508353,1,1
1648256352,1,1
1647082359,1,0
16469623517,1,1
1645606352,1,0
16454913514,1,0
1642155358,1,0
16420183514,1,0
1640731358,1,0
1640632353,1,0
1640625359,1,1
1639179352,1,1
16391003511,1,1
16371133511,1,0
1635126356,1,0
16340753513,1,0
16313953516,1,1
16313333510,1,0
1630602356,1,0
1630176359,1,0
1628609353,1,0
16277013514,1,0
16264693512,1,0
16241203513,1,1
16239943515,1,1
1623215352,1,0
1621488353,1,0
1621082357,1,0
1617641353,1,0
16167363517,1,0
16154703511,1,1
16137283516,1,0
1610321353,1,1
1608267353,1,0
1606768352,1,0
1606348353,1,1
16062703515,1,0
16049553514,1,0
1603910358,1,0
1603903359,1,0
1603446359,1,1
1603378352,1,1
1603354352,1,1
1600643353,1,1
15972193513,1,1
1593297352,1,0
1592955353,1,0
15926033516,1,1
15902583513,1,1
1589276354,1,0
15887293516,1,0
15883473514,1,0
15881703517,1,0
1587043353,1,1
15857803513,1,0
15840353516,1,1
15836013514,1,0
1581362355,1,1
15790313512,1,0
15786763510,1,1
15785083514,1,0
1576214353,1,0
1575507351,1,0
15749683515,1,0
1574012357,1,0
1573176351,1,1
15731523513,1,0
15716083512,1,0
15700833512,1,0
1569827358,1,1
15686913510,1,1
1568264353,1,1
1567649351,1,1
1566659359,1,1
1566222352,1,0
1565065353,1,0
15649763513,1,1
1564341359,1,0
15632383510,1,0
15623303517,1,1
1560756359,1,0
1560626351,1,0
15585483511,1,1
15579543513,1,0
15571383515,1,0
15569713514,1,0
1556193356,1,0
1555974359,1,0
1554007357,1,0
15539323516,1,0
15525913514,1,0
15516173517,1,0
1550832355,1,1
15501393510,1,1
15491403513,1,0
15484023514,1,0
1547856356,1,1
1547528352,1,1
15475113511,1,0
15453643511,1,0
1545319355,1,0
1545043357,1,1
1543773352,1,0
15433393510,1,0
1543179352,1,0
15426153511,1,1
1541571359,1,0
15401543514,1,1
1539325357,1,1
15373693514,1,0
1535174353,1,1
1534429352,1,0
1533880359,1,1
1533231352,1,0
15329373510,1,1
1532630352,1,0
15310463511,1,1
1530735359,1,0
15275823510,1,1
1526967352,1,1
1523003352,1,0
1521856353,1,0
1521825359,1,1
1521429351,1,0
15212143510,1,1
1521122359,1,0
1519464359,1,0
1516128352,1,0
1515244358,1,0
15123733516,1,1
1510621354,1,0
1509885353,1,1
1509519359,1,1
15095023517,1,1
15012853514,1,1
14973663512,1,0
14971683515,1,0
14912103513,1,1
14907703517,1,1
1488982353,1,0
1488388358,1,0
1487572354,1,1
1487435359,1,0
1487411359,1,1
1486872352,1,1
1486544359,1,0
1486216354,1,0
14852333517,1,1
14849843514,1,1
14835433511,1,0
1483468352,1,0
14787853510,1,0
1478518358,1,1
1478419351,1,0
14781293517,1,0
14780823515,1,1
1477474358,1,1
1476682359,1,0
14750743517,1,1
1474787354,1,1
14738963514,1,0
1473773352,1,1
1471694356,1,1
1470826354,1,0
14664853517,1,1
1465051356,1,0
14630643512,1,0
1462982351,1,1
14627223515,1,0
14620503516,1,0
1460988356,1,1
14588003513,1,0
1457940355,1,0
14570943514,1,0
14466473517,1,1
14461353510,1,0
14404783510,1,0
1437201351,1,0
1437041356,1,1
1436860356,1,0
1435658357,1,0
14352383511,1,1
1433807353,1,0
14336473511,1,0
14335313515,1,0
